Results of parsing:
ID	nyskol	SK1X	%	SK2X	%	SK3X	%	SK4X	%	SK5X	%	SK6X	%	SK7X	%	SK10X	%	
1248	581	3	11.54	0	0	1	3.85	0	0	0	0	0	0	4	15.38	4	15.38	
1249	582	2	8.00	0	0	1	4.00	0	0	0	0	0	0	0	0	0	0	
1250	582	0	0	0	0	0	0	1	4.00	0	0	0	0	1	4.00	1	4.00	
1251	582	1	4.00	0	0	0	0	3	12.00	1	4.00	1	4.00	0	0	0	0	
1252	582	0	0	2	8.00	1	4.00	0	0	0	0	1	4.00	0	0	0	0	
1253	582	3	12.00	0	0	1	4.00	0	0	0	0	1	4.00	0	0	5	20.00	
1254	582	1	4.00	1	4.00	1	4.00	0	0	0	0	1	4.00	0	0	6	24.00	
1255	582	5	20.00	0	0	1	4.00	4	16.00	0	0	0	0	0	0	0	0	
1256	582	0	0	7	28.00	0	0	0	0	0	0	8	32.00	8	32.00	0	0	
1257	582	2	8.00	0	0	10	40.00	0	0	2	8.00	0	0	0	0	8	32.00	
1258	582	3	12.00	0	0	0	0	1	4.00	1	4.00	0	0	0	0	0	0	
1259	582	4	16.00	0	0	0	0	0	0	0	0	0	0	0	0	1	4.00	
1260	582	0	0	0	0	0	0	0	0	0	0	1	4.00	0	0	0	0	
1261	582	3	12.00	0	0	1	4.00	8	32.00	0	0	0	0	0	0	0	0	
1262	582	0	0	1	4.00	0	0	0	0	0	0	1	4.00	2	8.00	0	0	
1263	582	2	8.00	0	0	1	4.00	4	16.00	0	0	1	4.00	1	4.00	1	4.00	
1264	582	0	0	0	0	0	0	4	16.00	0	0	0	0	0	0	0	0	
1265	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1266	582	0	0	6	24.00	0	0	0	0	0	0	5	20.00	5	20.00	0	0	
1267	582	0	0	4	16.00	0	0	0	0	0	0	3	12.00	4	16.00	0	0	
1268	582	8	32.00	0	0	0	0	1	4.00	0	0	0	0	1	4.00	0	0	
1269	582	0	0	0	0	0	0	1	4.00	0	0	0	0	0	0	0	0	
1270	582	3	12.00	0	0	0	0	4	16.00	0	0	0	0	7	28.00	0	0	
1271	582	0	0	0	0	8	32.00	0	0	1	4.00	0	0	0	0	1	4.00	
1272	582	0	0	0	0	0	0	0	0	0	0	3	12.00	0	0	0	0	
1273	582	5	20.00	0	0	0	0	6	24.00	0	0	0	0	0	0	0	0	
1274	582	2	8.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1275	584	2	8.33	0	0	0	0	8	33.33	0	0	4	16.67	7	29.17	0	0	
1276	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1277	584	0	0	0	0	3	12.50	0	0	1	4.17	0	0	0	0	2	8.33	
1278	584	1	4.17	0	0	0	0	2	8.33	0	0	0	0	0	0	0	0	
1279	584	0	0	1	4.17	0	0	2	8.33	0	0	0	0	0	0	0	0	
1280	584	10	41.67	0	0	0	0	1	4.17	0	0	0	0	0	0	0	0	
1281	584	2	8.33	0	0	0	0	5	20.83	0	0	0	0	0	0	0	0	
1282		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1283	584	1	4.17	1	4.17	0	0	0	0	0	0	0	0	0	0	0	0	
1284	584	0	0	1	4.17	0	0	4	16.67	0	0	0	0	2	8.33	0	0	
1285	584	1	4.17	6	25.00	0	0	1	4.17	0	0	12	50.00	3	12.50	0	0	
1286	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	16.67	
1287	584	0	0	4	16.67	0	0	0	0	0	0	1	4.17	11	45.83	0	0	
1288	584	5	20.83	0	0	10	41.67	0	0	1	4.17	0	0	0	0	10	41.67	
1289	584	1	4.17	6	25.00	0	0	0	0	0	0	1	4.17	5	20.83	1	4.17	
1290	584	1	4.17	0	0	0	0	1	4.17	0	0	0	0	0	0	0	0	
1291	584	0	0	0	0	6	25.00	0	0	6	25.00	0	0	0	0	9	37.50	
1292	584	1	4.17	1	4.17	0	0	0	0	7	29.17	3	12.50	1	4.17	0	0	
1293	584	0	0	0	0	2	8.33	0	0	0	0	0	0	0	0	1	4.17	
1294	584	5	20.83	0	0	0	0	8	33.33	0	0	0	0	0	0	0	0	
1295	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1296	584	0	0	1	4.17	0	0	2	8.33	0	0	2	8.33	1	4.17	0	0	
1297	584	0	0	0	0	0	0	0	0	1	4.17	0	0	0	0	1	4.17	
1298	584	1	4.17	0	0	1	4.17	0	0	0	0	0	0	0	0	4	16.67	
1299	584	0	0	8	33.33	0	0	0	0	1	4.17	9	37.50	3	12.50	0	0	
1300	584	12	50.00	0	0	0	0	2	8.33	0	0	0	0	0	0	0	0	
1301	591	1	5.56	0	0	4	22.22	0	0	4	22.22	0	0	0	0	1	5.56	
1302	591	0	0	8	44.44	0	0	1	5.56	0	0	4	22.22	8	44.44	0	0	
1303	591	8	44.44	0	0	1	5.56	1	5.56	1	5.56	1	5.56	0	0	1	5.56	
1304	591	3	16.67	0	0	8	44.44	0	0	3	16.67	0	0	0	0	3	16.67	
1305	591	0	0	0	0	13	72.22	0	0	6	33.33	0	0	0	0	11	61.11	
1306	591	3	16.67	0	0	0	0	4	22.22	0	0	0	0	1	5.56	0	0	
1307	591	6	33.33	0	0	0	0	1	5.56	0	0	1	5.56	0	0	2	11.11	
1308	591	3	16.67	0	0	1	5.56	3	16.67	0	0	0	0	2	11.11	0	0	
1309	591	0	0	0	0	0	0	0	0	4	22.22	0	0	0	0	0	0	
1310	591	1	5.56	0	0	0	0	0	0	1	5.56	0	0	0	0	0	0	
1311	591	0	0	1	5.56	1	5.56	4	22.22	0	0	0	0	0	0	1	5.56	
1312	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1313	591	1	5.56	0	0	0	0	2	11.11	0	0	0	0	1	5.56	1	5.56	
1314	591	1	5.56	0	0	0	0	0	0	1	5.56	0	0	0	0	0	0	
1315	591	0	0	2	11.11	0	0	2	11.11	0	0	1	5.56	0	0	0	0	
1316	591	2	11.11	2	11.11	0	0	1	5.56	0	0	1	5.56	1	5.56	1	5.56	
1317	591	2	11.11	0	0	0	0	3	16.67	0	0	0	0	8	44.44	0	0	
1318	591	0	0	9	50.00	0	0	3	16.67	0	0	5	27.78	7	38.89	0	0	
1320	591	0	0	2	11.11	0	0	0	0	1	5.56	6	33.33	1	5.56	1	5.56	
1321	592	0	0	0	0	7	41.18	2	11.76	1	5.88	0	0	0	0	5	29.41	
1322	592	0	0	0	0	0	0	0	0	0	0	0	0	1	5.88	3	17.65	
1323	592	0	0	0	0	3	17.65	0	0	0	0	0	0	0	0	5	29.41	
1324	592	0	0	0	0	0	0	3	17.65	0	0	0	0	0	0	0	0	
1325	592	4	23.53	1	5.88	0	0	1	5.88	1	5.88	3	17.65	0	0	1	5.88	
1326	592	1	5.88	0	0	0	0	9	52.94	0	0	3	17.65	0	0	0	0	
1327	592	1	5.88	0	0	0	0	2	11.76	1	5.88	0	0	0	0	0	0	
1328	592	1	5.88	0	0	0	0	2	11.76	0	0	1	5.88	0	0	0	0	
1329	592	1	5.88	2	11.76	2	11.76	0	0	1	5.88	0	0	1	5.88	4	23.53	
1331	592	5	29.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1332	592	5	29.41	0	0	0	0	7	41.18	0	0	2	11.76	0	0	0	0	
1333	592	0	0	1	5.88	1	5.88	0	0	1	5.88	1	5.88	4	23.53	0	0	
1334	592	6	35.29	0	0	3	17.65	0	0	0	0	0	0	0	0	0	0	
1335	592	3	17.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1336	592	1	5.88	0	0	0	0	0	0	0	0	0	0	1	5.88	1	5.88	
1337	592	0	0	0	0	0	0	0	0	0	0	0	0	1	5.88	0	0	
1338	592	0	0	7	41.18	0	0	0	0	0	0	2	11.76	4	23.53	0	0	
1339	592	1	5.88	7	41.18	0	0	0	0	0	0	4	23.53	4	23.53	0	0	
1340	593	2	10.00	0	0	0	0	0	0	0	0	0	0	0	0	1	5.00	
1341	593	2	10.00	7	35.00	0	0	1	5.00	1	5.00	0	0	6	30.00	0	0	
1342	593	1	5.00	0	0	1	5.00	3	15.00	0	0	0	0	0	0	0	0	
1343	593	3	15.00	1	5.00	15	75.00	0	0	14	70.00	0	0	0	0	11	55.00	
1344	593	2	10.00	0	0	1	5.00	0	0	3	15.00	0	0	0	0	0	0	
1345	593	0	0	0	0	0	0	0	0	0	0	1	5.00	0	0	0	0	
1346	593	0	0	6	30.00	0	0	0	0	0	0	2	10.00	7	35.00	1	5.00	
1347	593	7	35.00	2	10.00	0	0	7	35.00	1	5.00	5	25.00	0	0	0	0	
1348	593	1	5.00	2	10.00	0	0	1	5.00	0	0	6	30.00	1	5.00	0	0	
1349	593	1	5.00	1	5.00	0	0	1	5.00	0	0	0	0	0	0	5	25.00	
1350	593	0	0	0	0	0	0	0	0	0	0	1	5.00	0	0	1	5.00	
1351	593	1	5.00	0	0	0	0	1	5.00	0	0	1	5.00	0	0	1	5.00	
1352	593	0	0	0	0	1	5.00	0	0	1	5.00	2	10.00	0	0	1	5.00	
1353	593	1	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1354	593	0	0	8	40.00	0	0	0	0	0	0	7	35.00	8	40.00	1	5.00	
1355	593	1	5.00	0	0	2	10.00	0	0	1	5.00	0	0	0	0	2	10.00	
1356	593	1	5.00	5	25.00	0	0	0	0	0	0	3	15.00	4	20.00	0	0	
1357	593	2	10.00	0	0	3	15.00	6	30.00	0	0	0	0	0	0	3	15.00	
1358	593	8	40.00	2	10.00	0	0	10	50.00	0	0	1	5.00	1	5.00	1	5.00	
1359	593	2	10.00	0	0	1	5.00	2	10.00	0	0	0	0	0	0	0	0	
1360	593	0	0	0	0	0	0	1	5.00	1	5.00	1	5.00	1	5.00	0	0	
1361	671	1	4.17	0	0	0	0	3	12.50	0	0	0	0	0	0	0	0	
1362	671	2	8.33	0	0	0	0	1	4.17	0	0	1	4.17	1	4.17	0	0	
1363	671	1	4.17	1	4.17	1	4.17	3	12.50	0	0	0	0	0	0	1	4.17	
1364	671	2	8.33	0	0	2	8.33	14	58.33	2	8.33	1	4.17	0	0	0	0	
1365	671	0	0	0	0	2	8.33	2	8.33	1	4.17	0	0	1	4.17	0	0	
1366	671	3	12.50	0	0	0	0	3	12.50	0	0	1	4.17	1	4.17	0	0	
1367	671	0	0	4	16.67	0	0	0	0	0	0	0	0	2	8.33	1	4.17	
1368	671	6	25.00	0	0	0	0	1	4.17	0	0	0	0	0	0	0	0	
1369	671	1	4.17	0	0	2	8.33	0	0	0	0	0	0	0	0	1	4.17	
1370	671	5	20.83	0	0	1	4.17	3	12.50	1	4.17	0	0	2	8.33	0	0	
1371	671	4	16.67	0	0	0	0	1	4.17	0	0	0	0	6	25.00	0	0	
1372	671	1	4.17	2	8.33	0	0	2	8.33	0	0	0	0	7	29.17	0	0	
1373	671	0	0	0	0	4	16.67	1	4.17	5	20.83	1	4.17	0	0	3	12.50	
1374	671	1	4.17	0	0	0	0	1	4.17	0	0	1	4.17	2	8.33	0	0	
1375	671	1	4.17	0	0	2	8.33	1	4.17	0	0	2	8.33	0	0	2	8.33	
1376	671	3	12.50	5	20.83	2	8.33	0	0	1	4.17	3	12.50	1	4.17	6	25.00	
1377	671	0	0	1	4.17	0	0	0	0	1	4.17	0	0	2	8.33	2	8.33	
1378	671	2	8.33	0	0	4	16.67	0	0	0	0	1	4.17	0	0	3	12.50	
1379	671	2	8.33	0	0	5	20.83	1	4.17	0	0	0	0	0	0	4	16.67	
1380	671	2	8.33	1	4.17	3	12.50	0	0	0	0	3	12.50	1	4.17	1	4.17	
1381	671	1	4.17	0	0	0	0	4	16.67	0	0	0	0	2	8.33	0	0	
1382	671	2	8.33	0	0	1	4.17	0	0	1	4.17	0	0	0	0	1	4.17	
1383	671	4	16.67	0	0	0	0	2	8.33	0	0	0	0	0	0	0	0	
1384	671	1	4.17	2	8.33	0	0	0	0	0	0	2	8.33	3	12.50	0	0	
1385	671	1	4.17	6	25.00	0	0	1	4.17	0	0	4	16.67	4	16.67	0	0	
1386	672	1	4.55	1	4.55	0	0	2	9.09	0	0	1	4.55	2	9.09	3	13.64	
1388	672	1	4.55	0	0	2	9.09	0	0	0	0	0	0	1	4.55	3	13.64	
1389	672	1	4.55	0	0	1	4.55	0	0	3	13.64	2	9.09	0	0	1	4.55	
1391	672	0	0	1	4.55	0	0	1	4.55	0	0	0	0	0	0	0	0	
1392	672	1	4.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1393	672	3	13.64	0	0	2	9.09	0	0	0	0	0	0	0	0	4	18.18	
1394	672	1	4.55	0	0	0	0	1	4.55	1	4.55	0	0	0	0	0	0	
1395	672	1	4.55	0	0	0	0	0	0	0	0	0	0	0	0	2	9.09	
1396	672	0	0	0	0	0	0	0	0	0	0	1	4.55	0	0	0	0	
1397	672	2	9.09	0	0	1	4.55	3	13.64	1	4.55	0	0	0	0	3	13.64	
1398	672	2	9.09	0	0	2	9.09	2	9.09	0	0	0	0	0	0	0	0	
1399	672	3	13.64	0	0	0	0	1	4.55	1	4.55	0	0	0	0	0	0	
1400	672	2	9.09	0	0	1	4.55	0	0	1	4.55	0	0	0	0	0	0	
1401	672	2	9.09	0	0	12	54.55	0	0	13	59.09	0	0	0	0	1	4.55	
1402	672	2	9.09	0	0	1	4.55	2	9.09	0	0	0	0	0	0	0	0	
1403	672	2	9.09	0	0	2	9.09	0	0	2	9.09	0	0	0	0	2	9.09	
1404	672	0	0	6	27.27	0	0	0	0	0	0	8	36.36	3	13.64	0	0	
1405	672	1	4.55	5	22.73	0	0	0	0	0	0	2	9.09	2	9.09	0	0	
1406	672	1	4.55	0	0	0	0	1	4.55	0	0	0	0	0	0	0	0	
1407	672	2	9.09	0	0	1	4.55	1	4.55	1	4.55	1	4.55	0	0	0	0	
1408	672	1	4.55	0	0	0	0	12	54.55	1	4.55	4	18.18	3	13.64	0	0	
1409	672	0	0	1	4.55	1	4.55	0	0	0	0	1	4.55	13	59.09	0	0	
1410	672	6	27.27	0	0	2	9.09	2	9.09	0	0	0	0	0	0	2	9.09	
1411	673	0	0	3	12.00	0	0	2	8.00	0	0	3	12.00	2	8.00	0	0	
1412	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1413	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1414	673	1	4.00	0	0	0	0	5	20.00	0	0	0	0	0	0	0	0	
1415	673	2	8.00	1	4.00	0	0	1	4.00	0	0	2	8.00	1	4.00	0	0	
1416	673	9	36.00	0	0	0	0	9	36.00	0	0	0	0	0	0	0	0	
1417	673	2	8.00	5	20.00	0	0	1	4.00	0	0	2	8.00	16	64.00	0	0	
1418	673	1	4.00	0	0	0	0	1	4.00	0	0	2	8.00	0	0	0	0	
1419	673	1	4.00	0	0	3	12.00	1	4.00	0	0	1	4.00	1	4.00	2	8.00	
1420	673	0	0	5	20.00	0	0	2	8.00	0	0	8	32.00	0	0	0	0	
1421	673	0	0	0	0	0	0	3	12.00	0	0	0	0	0	0	0	0	
1422	673	2	8.00	0	0	1	4.00	1	4.00	0	0	0	0	0	0	0	0	
1423	673	2	8.00	0	0	0	0	1	4.00	0	0	0	0	0	0	0	0	
1424	673	1	4.00	0	0	1	4.00	0	0	0	0	0	0	0	0	6	24.00	
1425	673	1	4.00	0	0	1	4.00	0	0	0	0	0	0	0	0	1	4.00	
1426	673	3	12.00	0	0	0	0	3	12.00	0	0	1	4.00	0	0	0	0	
1427	673	1	4.00	1	4.00	0	0	2	8.00	0	0	2	8.00	1	4.00	0	0	
1428	673	6	24.00	0	0	2	8.00	1	4.00	0	0	0	0	0	0	1	4.00	
1429	673	1	4.00	0	0	5	20.00	0	0	5	20.00	0	0	0	0	5	20.00	
1430	673	0	0	0	0	1	4.00	0	0	0	0	0	0	0	0	2	8.00	
1431	673	0	0	0	0	7	28.00	0	0	13	52.00	0	0	0	0	4	16.00	
1432	673	1	4.00	0	0	2	8.00	0	0	3	12.00	2	8.00	0	0	0	0	
1433	673	3	12.00	0	0	0	0	1	4.00	0	0	1	4.00	0	0	0	0	
1434	673	0	0	1	4.00	0	0	2	8.00	0	0	1	4.00	0	0	0	0	
1435	673	3	12.00	2	8.00	0	0	1	4.00	0	0	0	0	6	24.00	0	0	
1436	673	1	4.00	0	0	0	0	0	0	0	0	1	4.00	0	0	2	8.00	
1437	674	0	0	0	0	0	0	6	23.08	0	0	0	0	0	0	0	0	
1438	674	0	0	0	0	0	0	2	7.69	0	0	0	0	0	0	0	0	
1439	674	2	7.69	1	3.85	0	0	2	7.69	0	0	0	0	0	0	0	0	
1440	674	0	0	0	0	1	3.85	0	0	0	0	1	3.85	0	0	0	0	
1441	674	0	0	8	30.77	0	0	0	0	0	0	6	23.08	14	53.85	0	0	
1442	674	2	7.69	0	0	8	30.77	0	0	2	7.69	0	0	0	0	1	3.85	
1443	674	1	3.85	0	0	0	0	2	7.69	0	0	2	7.69	0	0	0	0	
1444	674	0	0	0	0	0	0	0	0	0	0	1	3.85	0	0	0	0	
1445	674	2	7.69	0	0	0	0	1	3.85	0	0	0	0	1	3.85	0	0	
1446	674	1	3.85	1	3.85	0	0	0	0	0	0	0	0	1	3.85	0	0	
1447	674	2	7.69	0	0	1	3.85	0	0	0	0	0	0	0	0	0	0	
1448	674	5	19.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1449	674	2	7.69	0	0	0	0	3	11.54	0	0	0	0	0	0	0	0	
1450	674	0	0	0	0	2	7.69	0	0	0	0	0	0	0	0	7	26.92	
1451	674	3	11.54	0	0	0	0	1	3.85	0	0	0	0	0	0	1	3.85	
1452	674	3	11.54	0	0	0	0	1	3.85	0	0	0	0	1	3.85	0	0	
1453	674	1	3.85	3	11.54	0	0	0	0	0	0	1	3.85	1	3.85	0	0	
1454	674	5	19.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1455	674	1	3.85	1	3.85	0	0	2	7.69	0	0	0	0	1	3.85	0	0	
1456	674	0	0	0	0	1	3.85	2	7.69	1	3.85	0	0	0	0	2	7.69	
1457	674	3	11.54	0	0	1	3.85	0	0	1	3.85	0	0	0	0	1	3.85	
1458	674	4	15.38	1	3.85	0	0	3	11.54	0	0	1	3.85	0	0	1	3.85	
1459	674	1	3.85	0	0	0	0	0	0	0	0	1	3.85	0	0	1	3.85	
1460	674	0	0	2	7.69	0	0	2	7.69	0	0	3	11.54	1	3.85	0	0	
1461	674	2	7.69	0	0	0	0	1	3.85	1	3.85	0	0	0	0	1	3.85	
1462	674	2	7.69	0	0	0	0	1	3.85	0	0	0	0	0	0	1	3.85	
1463	674	1	3.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1464	681	1	3.85	6	23.08	0	0	1	3.85	0	0	2	7.69	12	46.15	1	3.85	
1467	681	1	3.85	2	7.69	2	7.69	0	0	0	0	2	7.69	1	3.85	0	0	
1468	681	0	0	1	3.85	0	0	0	0	0	0	1	3.85	2	7.69	1	3.85	
1469	681	1	3.85	0	0	1	3.85	0	0	0	0	2	7.69	1	3.85	0	0	
1470	681	5	19.23	1	3.85	0	0	0	0	1	3.85	1	3.85	3	11.54	0	0	
1471	681	3	11.54	0	0	0	0	1	3.85	0	0	1	3.85	0	0	1	3.85	
1472	681	1	3.85	0	0	0	0	1	3.85	0	0	0	0	1	3.85	1	3.85	
1473	681	10	38.46	0	0	0	0	6	23.08	0	0	0	0	0	0	0	0	
1474	681	0	0	15	57.69	0	0	0	0	0	0	0	0	9	34.62	0	0	
1475	681	0	0	0	0	1	3.85	0	0	3	11.54	4	15.38	1	3.85	0	0	
1476	681	0	0	1	3.85	0	0	0	0	0	0	1	3.85	0	0	0	0	
1477	681	2	7.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1478	681	0	0	0	0	0	0	0	0	0	0	1	3.85	0	0	2	7.69	
1479	681	3	11.54	1	3.85	6	23.08	0	0	14	53.85	8	30.77	0	0	0	0	
1480	681	1	3.85	0	0	5	19.23	0	0	2	7.69	0	0	0	0	8	30.77	
1481	681	2	7.69	0	0	0	0	4	15.38	0	0	0	0	0	0	0	0	
1482	681	0	0	3	11.54	0	0	2	7.69	0	0	2	7.69	4	15.38	1	3.85	
1483	681	0	0	1	3.85	0	0	0	0	0	0	1	3.85	1	3.85	0	0	
1484	681	1	3.85	0	0	0	0	9	34.62	0	0	0	0	0	0	0	0	
1485	681	3	11.54	1	3.85	0	0	0	0	0	0	2	7.69	0	0	0	0	
1486	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1487	681	2	7.69	0	0	11	42.31	0	0	3	11.54	0	0	0	0	10	38.46	
1488	681	1	3.85	0	0	0	0	7	26.92	0	0	0	0	2	7.69	0	0	
1489	681	8	30.77	0	0	0	0	4	15.38	1	3.85	1	3.85	0	0	0	0	
1490	681	2	7.69	0	0	6	23.08	4	15.38	0	0	1	3.85	0	0	10	38.46	
1491	681	1	3.85	0	0	6	23.08	0	0	9	34.62	0	0	0	0	8	30.77	
1680	681	0	0	0	0	0	0	2	7.69	0	0	2	7.69	1	3.85	0	0	
1492	682	0	0	1	4.17	1	4.17	0	0	0	0	1	4.17	0	0	0	0	
1493	682	0	0	7	29.17	0	0	0	0	0	0	1	4.17	5	20.83	0	0	
1494	682	3	12.50	0	0	0	0	1	4.17	0	0	0	0	4	16.67	0	0	
1495	682	0	0	0	0	0	0	1	4.17	0	0	1	4.17	0	0	1	4.17	
1496	682	0	0	0	0	0	0	0	0	3	12.50	1	4.17	0	0	2	8.33	
1497	682	2	8.33	0	0	4	16.67	0	0	5	20.83	0	0	0	0	2	8.33	
1498	682	1	4.17	0	0	2	8.33	3	12.50	3	12.50	0	0	0	0	6	25.00	
1499	682	1	4.17	1	4.17	0	0	0	0	0	0	0	0	5	20.83	0	0	
1500	682	2	8.33	0	0	0	0	1	4.17	0	0	1	4.17	0	0	0	0	
1501	682	2	8.33	0	0	0	0	0	0	0	0	2	8.33	0	0	1	4.17	
1502	682	0	0	0	0	0	0	4	16.67	0	0	0	0	0	0	0	0	
1503	682	2	8.33	3	12.50	0	0	6	25.00	0	0	3	12.50	4	16.67	0	0	
1504	682	0	0	1	4.17	0	0	0	0	0	0	4	16.67	0	0	2	8.33	
1505	682	1	4.17	0	0	0	0	1	4.17	0	0	0	0	1	4.17	0	0	
1506	682	3	12.50	0	0	0	0	5	20.83	0	0	0	0	0	0	0	0	
1507	682	2	8.33	0	0	0	0	0	0	0	0	0	0	0	0	1	4.17	
1508	682	8	33.33	0	0	0	0	1	4.17	2	8.33	0	0	0	0	1	4.17	
1509	682	2	8.33	1	4.17	0	0	2	8.33	0	0	1	4.17	5	20.83	0	0	
1510	682	2	8.33	0	0	3	12.50	0	0	1	4.17	0	0	0	0	2	8.33	
1511	682	0	0	0	0	0	0	1	4.17	0	0	4	16.67	0	0	3	12.50	
1512	682	0	0	6	25.00	0	0	0	0	0	0	3	12.50	5	20.83	3	12.50	
1513	682	2	8.33	0	0	4	16.67	2	8.33	2	8.33	0	0	0	0	1	4.17	
1514	682	2	8.33	0	0	0	0	1	4.17	0	0	0	0	0	0	0	0	
1515	682	1	4.17	0	0	1	4.17	1	4.17	0	0	0	0	0	0	1	4.17	
1516	682	5	20.83	0	0	2	8.33	2	8.33	3	12.50	4	16.67	0	0	5	20.83	
1517	683	1	4.35	1	4.35	0	0	0	0	0	0	1	4.35	4	17.39	0	0	
1518	683	0	0	0	0	0	0	4	17.39	0	0	0	0	0	0	2	8.70	
1519	683	0	0	1	4.35	1	4.35	2	8.70	0	0	0	0	0	0	0	0	
1520	683	2	8.70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1521	683	2	8.70	1	4.35	0	0	0	0	0	0	1	4.35	1	4.35	0	0	
1522	683	1	4.35	0	0	5	21.74	1	4.35	7	30.43	0	0	0	0	9	39.13	
1523	683	1	4.35	1	4.35	0	0	0	0	0	0	0	0	0	0	0	0	
1524	683	0	0	15	65.22	0	0	0	0	0	0	13	56.52	1	4.35	0	0	
1525	683	1	4.35	3	13.04	0	0	1	4.35	0	0	2	8.70	4	17.39	0	0	
1526	683	3	13.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1527	683	1	4.35	1	4.35	0	0	1	4.35	1	4.35	2	8.70	1	4.35	0	0	
1528	683	6	26.09	4	17.39	0	0	0	0	0	0	5	21.74	0	0	0	0	
1529	683	0	0	0	0	3	13.04	0	0	7	30.43	0	0	0	0	1	4.35	
1530	683	4	17.39	0	0	2	8.70	1	4.35	0	0	0	0	0	0	0	0	
1531	683	0	0	0	0	0	0	7	30.43	0	0	0	0	0	0	0	0	
1532	683	0	0	0	0	11	47.83	0	0	9	39.13	0	0	0	0	9	39.13	
1533	683	2	8.70	0	0	0	0	3	13.04	0	0	0	0	0	0	0	0	
1534	683	5	21.74	0	0	0	0	2	8.70	0	0	0	0	0	0	0	0	
1535	683	1	4.35	1	4.35	0	0	2	8.70	0	0	1	4.35	0	0	0	0	
1536	683	2	8.70	0	0	0	0	0	0	0	0	0	0	11	47.83	0	0	
1538	683	1	4.35	1	4.35	0	0	0	0	0	0	1	4.35	4	17.39	1	4.35	
1539	683	2	8.70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1540	683	0	0	0	0	0	0	1	4.35	0	0	0	0	1	4.35	0	0	
1541	683	2	8.70	0	0	0	0	8	34.78	1	4.35	0	0	0	0	0	0	
1542	684	0	0	0	0	4	16.00	0	0	4	16.00	0	0	0	0	0	0	
1543	684	1	4.00	7	28.00	0	0	0	0	1	4.00	0	0	8	32.00	0	0	
1544	684	2	8.00	0	0	7	28.00	0	0	1	4.00	0	0	0	0	8	32.00	
1545	684	2	8.00	0	0	0	0	0	0	0	0	0	0	1	4.00	1	4.00	
1546	684	0	0	0	0	0	0	2	8.00	0	0	0	0	0	0	0	0	
1547	684	6	24.00	0	0	1	4.00	0	0	0	0	0	0	0	0	0	0	
1548	684	2	8.00	0	0	1	4.00	0	0	0	0	0	0	3	12.00	0	0	
1549	684	1	4.00	4	16.00	0	0	1	4.00	5	20.00	7	28.00	5	20.00	3	12.00	
1550	684	0	0	0	0	2	8.00	12	48.00	1	4.00	0	0	0	0	0	0	
1551	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1552	684	1	4.00	0	0	0	0	8	32.00	0	0	2	8.00	0	0	0	0	
1553	684	3	12.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1554	684	2	8.00	0	0	1	4.00	1	4.00	0	0	0	0	0	0	5	20.00	
1555	684	0	0	1	4.00	0	0	0	0	0	0	1	4.00	5	20.00	0	0	
1556	684	1	4.00	0	0	0	0	3	12.00	0	0	0	0	0	0	0	0	
1557	684	1	4.00	7	28.00	1	4.00	2	8.00	0	0	9	36.00	0	0	3	12.00	
1558	684	5	20.00	0	0	0	0	1	4.00	0	0	0	0	0	0	1	4.00	
1559	684	0	0	0	0	1	4.00	1	4.00	4	16.00	0	0	0	0	3	12.00	
1560	684	1	4.00	16	64.00	0	0	2	8.00	0	0	7	28.00	5	20.00	0	0	
1561	684	2	8.00	0	0	0	0	1	4.00	0	0	0	0	0	0	0	0	
1562	684	1	4.00	0	0	2	8.00	1	4.00	0	0	0	0	0	0	3	12.00	
1563	684	1	4.00	0	0	2	8.00	1	4.00	5	20.00	0	0	0	0	1	4.00	
1564	684	1	4.00	0	0	0	0	0	0	1	4.00	0	0	0	0	0	0	
1565	684	7	28.00	0	0	2	8.00	1	4.00	0	0	0	0	0	0	4	16.00	
1566	684	2	8.00	2	8.00	0	0	0	0	0	0	1	4.00	1	4.00	0	0	
