Results of parsing:
ID	nyskol	SK1X	%	Class Average	Spread	Difference	SK2X	%	Class Average	Spread	Difference	SK3X	%	Class Average	Spread	Difference	SK4X	%	Class Average	Spread	Difference	SK5X	%	Class Average	Spread	Difference	SK6X	%	Class Average	Spread	Difference	SK7X	%	Class Average	Spread	Difference	SK10X	%	Class Average	Spread	Difference	Class size	
26	172	0	0.00	0.82	1.07	-0.7665	3	18.75	0.41	1.00	2.5788	0	0.00	0.76	1.86	-0.4122	0	0.00	0.76	1.09	-0.7007	0	0.00	0.12	0.33	-0.3542	1	6.25	0.35	0.61	1.0672	1	6.25	0.47	1.07	0.4959	0	0.00	0.71	1.69	-0.4185	17
27	172	0	0.00	0.82	1.07	-0.7665	0	0.00	0.41	1.00	-0.4103	0	0.00	0.76	1.86	-0.4122	3	18.75	0.76	1.09	2.0481	1	6.25	0.12	0.33	2.6568	0	0.00	0.35	0.61	-0.5821	2	12.50	0.47	1.07	1.4326	0	0.00	0.71	1.69	-0.4185	17
28	172	0	0.00	0.82	1.07	-0.7665	0	0.00	0.41	1.00	-0.4103	2	12.50	0.76	1.86	0.6659	0	0.00	0.76	1.09	-0.7007	1	6.25	0.12	0.33	2.6568	1	6.25	0.35	0.61	1.0672	0	0.00	0.47	1.07	-0.4408	0	0.00	0.71	1.69	-0.4185	17
29	172	1	6.25	0.82	1.07	0.1642	0	0.00	0.41	1.00	-0.4103	0	0.00	0.76	1.86	-0.4122	1	6.25	0.76	1.09	0.2156	0	0.00	0.12	0.33	-0.3542	0	0.00	0.35	0.61	-0.5821	0	0.00	0.47	1.07	-0.4408	0	0.00	0.71	1.69	-0.4185	17
30	172	3	18.75	0.82	1.07	2.0257	0	0.00	0.41	1.00	-0.4103	0	0.00	0.76	1.86	-0.4122	1	6.25	0.76	1.09	0.2156	0	0.00	0.12	0.33	-0.3542	0	0.00	0.35	0.61	-0.5821	0	0.00	0.47	1.07	-0.4408	0	0.00	0.71	1.69	-0.4185	17
31	172	2	12.50	0.82	1.07	1.0950	0	0.00	0.41	1.00	-0.4103	0	0.00	0.76	1.86	-0.4122	0	0.00	0.76	1.09	-0.7007	0	0.00	0.12	0.33	-0.3542	0	0.00	0.35	0.61	-0.5821	0	0.00	0.47	1.07	-0.4408	1	6.25	0.71	1.69	0.1744	17
32	172	0	0.00	0.82	1.07	-0.7665	0	0.00	0.41	1.00	-0.4103	0	0.00	0.76	1.86	-0.4122	2	12.50	0.76	1.09	1.1318	0	0.00	0.12	0.33	-0.3542	0	0.00	0.35	0.61	-0.5821	0	0.00	0.47	1.07	-0.4408	0	0.00	0.71	1.69	-0.4185	17
33	172	0	0.00	0.82	1.07	-0.7665	1	6.25	0.41	1.00	0.5861	0	0.00	0.76	1.86	-0.4122	0	0.00	0.76	1.09	-0.7007	0	0.00	0.12	0.33	-0.3542	2	12.50	0.35	0.61	2.7164	0	0.00	0.47	1.07	-0.4408	0	0.00	0.71	1.69	-0.4185	17
34	172	2	12.50	0.82	1.07	1.0950	0	0.00	0.41	1.00	-0.4103	5	31.25	0.76	1.86	2.2831	2	12.50	0.76	1.09	1.1318	0	0.00	0.12	0.33	-0.3542	0	0.00	0.35	0.61	-0.5821	0	0.00	0.47	1.07	-0.4408	4	25.00	0.71	1.69	1.9528	17
35	172	1	6.25	0.82	1.07	0.1642	0	0.00	0.41	1.00	-0.4103	0	0.00	0.76	1.86	-0.4122	0	0.00	0.76	1.09	-0.7007	0	0.00	0.12	0.33	-0.3542	0	0.00	0.35	0.61	-0.5821	0	0.00	0.47	1.07	-0.4408	0	0.00	0.71	1.69	-0.4185	17
36	172	0	0.00	0.82	1.07	-0.7665	0	0.00	0.41	1.00	-0.4103	0	0.00	0.76	1.86	-0.4122	1	6.25	0.76	1.09	0.2156	0	0.00	0.12	0.33	-0.3542	1	6.25	0.35	0.61	1.0672	0	0.00	0.47	1.07	-0.4408	0	0.00	0.71	1.69	-0.4185	17
37	172	1	6.25	0.82	1.07	0.1642	0	0.00	0.41	1.00	-0.4103	6	37.50	0.76	1.86	2.8222	0	0.00	0.76	1.09	-0.7007	0	0.00	0.12	0.33	-0.3542	0	0.00	0.35	0.61	-0.5821	0	0.00	0.47	1.07	-0.4408	6	37.50	0.71	1.69	3.1384	17
38	173	3	15.79	1.45	1.73	0.8953	0	0.00	1.15	2.28	-0.5049	0	0.00	0.80	1.74	-0.4611	1	5.26	1.30	2.23	-0.1347	1	5.26	0.75	1.62	0.1545	0	0.00	1.20	1.74	-0.6916	0	0.00	0.80	1.70	-0.4694	1	5.26	1.20	1.51	-0.1326	20
39	173	0	0.00	1.45	1.73	-0.8375	2	10.53	1.15	2.28	0.3732	0	0.00	0.80	1.74	-0.4611	1	5.26	1.30	2.23	-0.1347	0	0.00	0.75	1.62	-0.4635	2	10.53	1.20	1.74	0.4611	0	0.00	0.80	1.70	-0.4694	1	5.26	1.20	1.51	-0.1326	20
40	173	0	0.00	1.45	1.73	-0.8375	2	10.53	1.15	2.28	0.3732	0	0.00	0.80	1.74	-0.4611	7	36.84	1.30	2.23	2.5599	0	0.00	0.75	1.62	-0.4635	4	21.05	1.20	1.74	1.6138	2	10.53	0.80	1.70	0.7040	0	0.00	1.20	1.51	-0.7958	20
41	173	1	5.26	1.45	1.73	-0.2599	0	0.00	1.15	2.28	-0.5049	1	5.26	0.80	1.74	0.1153	0	0.00	1.30	2.23	-0.5838	1	5.26	0.75	1.62	0.1545	1	5.26	1.20	1.74	-0.1153	0	0.00	0.80	1.70	-0.4694	3	15.79	1.20	1.51	1.1937	20
42	173	7	36.84	1.45	1.73	3.2057	0	0.00	1.15	2.28	-0.5049	0	0.00	0.80	1.74	-0.4611	7	36.84	1.30	2.23	2.5599	0	0.00	0.75	1.62	-0.4635	0	0.00	1.20	1.74	-0.6916	0	0.00	0.80	1.70	-0.4694	0	0.00	1.20	1.51	-0.7958	20
43	173	2	10.53	1.45	1.73	0.3177	0	0.00	1.15	2.28	-0.5049	0	0.00	0.80	1.74	-0.4611	0	0.00	1.30	2.23	-0.5838	0	0.00	0.75	1.62	-0.4635	1	5.26	1.20	1.74	-0.1153	0	0.00	0.80	1.70	-0.4694	1	5.26	1.20	1.51	-0.1326	20
44	173	2	10.53	1.45	1.73	0.3177	1	5.26	1.15	2.28	-0.0659	0	0.00	0.80	1.74	-0.4611	3	15.79	1.30	2.23	0.7635	0	0.00	0.75	1.62	-0.4635	3	15.79	1.20	1.74	1.0374	3	15.79	0.80	1.70	1.2907	0	0.00	1.20	1.51	-0.7958	20
45	173	1	5.26	1.45	1.73	-0.2599	1	5.26	1.15	2.28	-0.0659	7	36.84	0.80	1.74	3.5733	0	0.00	1.30	2.23	-0.5838	7	36.84	0.75	1.62	3.8624	0	0.00	1.20	1.74	-0.6916	1	5.26	0.80	1.70	0.1173	1	5.26	1.20	1.51	-0.1326	20
46	173	1	5.26	1.45	1.73	-0.2599	0	0.00	1.15	2.28	-0.5049	0	0.00	0.80	1.74	-0.4611	0	0.00	1.30	2.23	-0.5838	0	0.00	0.75	1.62	-0.4635	1	5.26	1.20	1.74	-0.1153	0	0.00	0.80	1.70	-0.4694	2	10.53	1.20	1.51	0.5305	20
47	173	0	0.00	1.45	1.73	-0.8375	0	0.00	1.15	2.28	-0.5049	1	5.26	0.80	1.74	0.1153	0	0.00	1.30	2.23	-0.5838	0	0.00	0.75	1.62	-0.4635	1	5.26	1.20	1.74	-0.1153	2	10.53	0.80	1.70	0.7040	3	15.79	1.20	1.51	1.1937	20
48	173	0	0.00	1.45	1.73	-0.8375	8	42.11	1.15	2.28	3.0077	0	0.00	0.80	1.74	-0.4611	0	0.00	1.30	2.23	-0.5838	0	0.00	0.75	1.62	-0.4635	6	31.58	1.20	1.74	2.7664	0	0.00	0.80	1.70	-0.4694	5	26.32	1.20	1.51	2.5201	20
49	173	1	5.26	1.45	1.73	-0.2599	0	0.00	1.15	2.28	-0.5049	4	21.05	0.80	1.74	1.8443	0	0.00	1.30	2.23	-0.5838	0	0.00	0.75	1.62	-0.4635	0	0.00	1.20	1.74	-0.6916	0	0.00	0.80	1.70	-0.4694	0	0.00	1.20	1.51	-0.7958	20
50	173	0	0.00	1.45	1.73	-0.8375	0	0.00	1.15	2.28	-0.5049	1	5.26	0.80	1.74	0.1153	0	0.00	1.30	2.23	-0.5838	2	10.53	0.75	1.62	0.7725	1	5.26	1.20	1.74	-0.1153	0	0.00	0.80	1.70	-0.4694	2	10.53	1.20	1.51	0.5305	20
51	173	2	10.53	1.45	1.73	0.3177	0	0.00	1.15	2.28	-0.5049	1	5.26	0.80	1.74	0.1153	0	0.00	1.30	2.23	-0.5838	0	0.00	0.75	1.62	-0.4635	0	0.00	1.20	1.74	-0.6916	1	5.26	0.80	1.70	0.1173	0	0.00	1.20	1.51	-0.7958	20
52	173	0	0.00	1.45	1.73	-0.8375	0	0.00	1.15	2.28	-0.5049	0	0.00	0.80	1.74	-0.4611	0	0.00	1.30	2.23	-0.5838	2	10.53	0.75	1.62	0.7725	0	0.00	1.20	1.74	-0.6916	0	0.00	0.80	1.70	-0.4694	0	0.00	1.20	1.51	-0.7958	20
53	173	2	10.53	1.45	1.73	0.3177	1	5.26	1.15	2.28	-0.0659	0	0.00	0.80	1.74	-0.4611	3	15.79	1.30	2.23	0.7635	1	5.26	0.75	1.62	0.1545	0	0.00	1.20	1.74	-0.6916	0	0.00	0.80	1.70	-0.4694	0	0.00	1.20	1.51	-0.7958	20
54	173	1	5.26	1.45	1.73	-0.2599	0	0.00	1.15	2.28	-0.5049	0	0.00	0.80	1.74	-0.4611	1	5.26	1.30	2.23	-0.1347	0	0.00	0.75	1.62	-0.4635	0	0.00	1.20	1.74	-0.6916	0	0.00	0.80	1.70	-0.4694	1	5.26	1.20	1.51	-0.1326	20
55	173	4	21.05	1.45	1.73	1.4729	0	0.00	1.15	2.28	-0.5049	0	0.00	0.80	1.74	-0.4611	3	15.79	1.30	2.23	0.7635	0	0.00	0.75	1.62	-0.4635	0	0.00	1.20	1.74	-0.6916	0	0.00	0.80	1.70	-0.4694	0	0.00	1.20	1.51	-0.7958	20
56	173	0	0.00	1.45	1.73	-0.8375	7	36.84	1.15	2.28	2.5686	0	0.00	0.80	1.74	-0.4611	0	0.00	1.30	2.23	-0.5838	0	0.00	0.75	1.62	-0.4635	4	21.05	1.20	1.74	1.6138	7	36.84	0.80	1.70	3.6375	0	0.00	1.20	1.51	-0.7958	20
